"datetime","BC_370_nm","BC_470_nm","BC_520_nm","BC_590_nm","BC_660_nm","BC_880_nm","BC_950_nm","qc_flag_BC_370_nm","qc_flag_BC_470_nm","qc_flag_BC_520_nm","qc_flag_BC_590_nm","qc_flag_BC_660_nm","qc_flag_BC_880_nm","qc_flag_BC_950_nm"
2025-12-01,0.17955,0.1644,0.148783333333333,0.143466666666667,0.13345,0.123933333333333,0.126533333333333,"1b","1b","1b","1b","1b","1b","1b"
2025-12-01 01:00:00,0.0919661016949153,0.08945,0.0832203389830509,0.0804576271186441,0.0777321428571429,0.0800714285714286,0.0792321428571429,"1b","1b","1b","1b","1b","1b","1b"
2025-12-01 02:00:00,0.0473703703703704,0.0481379310344828,0.0505454545454545,0.0509454545454545,0.0484181818181818,0.0538867924528302,0.0546666666666667,"1b","1b","1b","1b","1b","1b","1b"
2025-12-01 03:00:00,0.0294705882352941,0.0354821428571429,0.0371320754716981,0.0381320754716981,0.0391176470588235,0.0397924528301887,0.043,"1b","1b","1b","1b","1b","1b","1b"
2025-12-01 04:00:00,0.0326410256410256,0.0280377358490566,0.03178,0.0317450980392157,0.0328571428571429,0.0371020408163265,0.0438372093023256,"1b","1b","1b","1b","1b","1b","1b"
2025-12-01 05:00:00,0.0266285714285714,0.0269347826086957,0.0285208333333333,0.0302978723404255,0.0364255319148936,0.0394722222222222,0.0424146341463415,"1b","1b","1b","1b","1b","1b","1b"
2025-12-01 06:00:00,0.0406428571428571,0.0436274509803922,0.04254,0.0451875,0.0477755102040816,0.055695652173913,0.0555208333333333,"1b","1b","1b","1b","1b","1b","1b"
2025-12-01 07:00:00,0.0586666666666667,0.06,0.0585166666666667,0.0617796610169492,0.0625818181818182,0.0726415094339623,0.0720188679245283,"1b","1b","1b","1b","1b","1b","1b"
2025-12-01 08:00:00,0.0828983050847458,0.0953333333333333,0.0965689655172414,0.094593220338983,0.0915172413793103,0.0975263157894737,0.0986315789473684,"1b","1b","1b","1b","1b","1b","1b"
2025-12-01 09:00:00,0.0931525423728814,0.1011,0.0980677966101695,0.0961666666666667,0.0922881355932203,0.0983559322033898,0.0989152542372881,"1b","1b","1b","1b","1b","1b","1b"
